IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1222,12,25,31,17,1168328,1891187,2007,04/15/2016 08:55:02 AM,41.85695008,-87.65762277,"(41.856950077, -87.657622772)"
810,THEFT,OVER $500,OTHER,FALSE,FALSE,925,9,11,60,6,1171603,1879261,2007,04/15/2016 08:55:02 AM,41.82415274,-87.64595212,"(41.824152744, -87.645952118)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,726,7,15,67,17,1165299,1860251,2007,04/15/2016 08:55:02 AM,41.77212309,-87.66961789,"(41.772123087, -87.669617888)"
461,BATTERY,AGG PO HANDS ETC SERIOUS INJ,SIDEWALK,TRUE,FALSE,1522,15,29,25,19,1139097,1898284,2007,04/15/2016 08:55:02 AM,41.87700636,-87.76474534,"(41.877006355, -87.764745338)"
031A,ROBBERY,ARMED: HANDGUN,OTHER,FALSE,FALSE,2212,22,19,75,3,1164229,1827250,2007,04/15/2016 08:55:02 AM,41.68158575,-87.67446613,"(41.681585748, -87.674466131)"
460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,424,4,10,46,17,1197937,1850399,2007,04/15/2016 08:55:02 AM,41.74433507,-87.55030748,"(41.744335065, -87.550307481)"
860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,2032,20,47,4,6,1162852,1931901,2007,04/15/2016 08:55:02 AM,41.96878863,-87.67657836,"(41.968788631, -87.676578363)"
1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1332,12,2,28,14,1161406,1900311,2007,04/15/2016 08:55:02 AM,41.88213386,-87.68277652,"(41.882133861, -87.682776518)"
2025,NARCOTICS,POSS: HALLUCINOGENS,STREET,TRUE,FALSE,722,7,20,68,18,1174710,1862996,2007,04/15/2016 08:55:02 AM,41.7794512,-87.6350384,"(41.779451196, -87.635038395)"
1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,1913,19,47,5,11,1159392,1921181,2007,04/15/2016 08:55:02 AM,41.93944442,-87.68959677,"(41.939444419, -87.689596768)"
143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,FALSE,FALSE,1822,18,27,8,15,1171084,1908425,2007,04/15/2016 08:55:02 AM,41.90419237,-87.64700079,"(41.904192368, -87.647000785)"
910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1524,15,37,25,7,1138796,1907218,2007,04/15/2016 08:55:02 AM,41.90152785,-87.76563351,"(41.901527848, -87.765633514)"
051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,TRUE,FALSE,134,1,2,33,22,1177083,1890129,2007,04/15/2016 08:55:02 AM,41.85385329,-87.62551938,"(41.853853291, -87.625519384)"
2890,PUBLIC PEACE VIOLATION,OTHER VIOLATION,STREET,TRUE,FALSE,1211,12,2,28,26,1161320,1898653,2007,04/15/2016 08:55:02 AM,41.87758595,-87.68313843,"(41.87758595, -87.683138433)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,423,4,7,48,17,1193805,1843420,2007,04/15/2016 08:55:02 AM,41.72528625,-87.56567537,"(41.725286252, -87.565675372)"
1320,CRIMINAL DAMAGE,TO VEHICLE,POLICE FACILITY/VEH PARKING LOT,FALSE,FALSE,1024,10,24,29,14,1154489,1891024,2007,04/15/2016 08:55:02 AM,41.85679041,-87.70842407,"(41.856790413, -87.708424071)"
820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1014,10,24,29,6,1150709,1890072,2007,04/15/2016 08:55:02 AM,41.85425266,-87.7223237,"(41.854252664, -87.722323701)"
820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,2012,20,40,4,6,1162604,1937178,2006,04/15/2016 08:55:02 AM,41.98327414,-87.67734166,"(41.983274141, -87.677341663)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,723,7,6,68,18,1171957,1859102,2007,04/15/2016 08:55:02 AM,41.7688265,-87.6452454,"(41.768826503, -87.645245398)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,424,4,10,46,17,1199590,1850332,2007,04/15/2016 08:55:02 AM,41.74410978,-87.5442531,"(41.744109777, -87.544253098)"
430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,FALSE,FALSE,533,5,9,54,19,1181907,1816744,2007,04/15/2016 08:55:02 AM,41.65236652,-87.61007799,"(41.652366519, -87.610077992)"
810,THEFT,OVER $500,OTHER,FALSE,FALSE,2022,20,48,77,6,1167290,1937653,2007,04/15/2016 08:55:02 AM,41.98447778,-87.66009381,"(41.984477778, -87.66009381)"
460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,722,7,6,68,17,1174125,1859718,2007,04/15/2016 08:55:02 AM,41.77046901,-87.63728033,"(41.770469009, -87.637280329)"
1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,FALSE,FALSE,934,9,3,61,14,1171836,1870955,2007,04/15/2016 08:55:02 AM,41.80135513,-87.64534128,"(41.801355133, -87.645341277)"
820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,2232,22,34,73,6,1172339,1836539,2006,04/15/2016 08:55:02 AM,41.70690219,-87.64450714,"(41.706902188, -87.644507138)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,FALSE,423,4,10,46,17,1196585,1845478,2007,04/15/2016 08:55:02 AM,41.7308651,-87.55542423,"(41.730865098, -87.555424234)"
3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,STREET,TRUE,FALSE,1822,18,27,8,24,1171577,1908244,2007,04/15/2016 08:55:02 AM,41.90368486,-87.64519522,"(41.903684856, -87.645195215)"
560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,2212,22,19,75,23,1164216,1828446,2007,04/15/2016 08:55:02 AM,41.68486806,-87.67448024,"(41.684868058, -87.674480238)"
2027,NARCOTICS,POSS: CRACK,ALLEY,TRUE,FALSE,734,7,17,67,18,1166877,1858749,2007,04/15/2016 08:55:02 AM,41.76796784,-87.66387626,"(41.767967839, -87.663876264)"
281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,FALSE,FALSE,531,5,9,49,2,1180933,1829813,2007,04/15/2016 08:55:02 AM,41.68825218,-87.61324215,"(41.688252176, -87.613242154)"
1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,1732,17,39,16,14,1150711,1925193,2007,04/15/2016 08:55:02 AM,41.95062811,-87.72139682,"(41.950628109, -87.721396817)"
560,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,414,4,8,43,23,1188686,1853592,2007,04/15/2016 08:55:02 AM,41.75332296,-87.58410173,"(41.753322958, -87.584101734)"
1320,CRIMINAL DAMAGE,TO VEHICLE,POLICE FACILITY/VEH PARKING LOT,FALSE,FALSE,1024,10,24,29,14,1154511,1891035,2007,04/15/2016 08:55:02 AM,41.85682016,-87.70834303,"(41.856820158, -87.708343025)"
1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2222,22,21,73,14,1168620,1843439,2007,04/15/2016 08:55:02 AM,41.72591767,-87.65792785,"(41.725917673, -87.657927854)"
041A,BATTERY,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,1034,10,25,31,19,1161643,1887497,2007,04/15/2016 08:55:02 AM,41.84696609,-87.6822631,"(41.846966086, -87.682263099)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,321,3,5,43,18,1186578,1858859,2007,04/15/2016 08:55:02 AM,41.76782621,-87.59166024,"(41.76782621, -87.591660242)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,711,7,3,68,18,1174914,1868147,2007,04/15/2016 08:55:02 AM,41.79358154,-87.63413694,"(41.793581538, -87.634136943)"
460,BATTERY,SIMPLE,BAR OR TAVERN,FALSE,FALSE,1924,19,44,6,17,1169040,1921647,2007,04/15/2016 08:55:02 AM,41.94051886,-87.6541242,"(41.940518859, -87.6541242)"
560,ASSAULT,SIMPLE,TAVERN/LIQUOR STORE,FALSE,FALSE,714,7,15,67,23,1166001,1862913,2007,04/15/2016 08:55:02 AM,41.77941307,-87.66696895,"(41.779413066, -87.666968951)"
1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1421,14,26,23,14,1154986,1911128,2007,04/15/2016 08:55:02 AM,41.91194784,-87.70606041,"(41.911947841, -87.706060412)"
1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1532,15,37,25,14,1143266,1902877,2007,04/15/2016 08:55:02 AM,41.8895333,-87.74932304,"(41.889533298, -87.749323037)"
143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,2221,22,21,71,15,1167472,1845733,2007,04/15/2016 08:55:02 AM,41.73223739,-87.66206753,"(41.732237393, -87.66206753)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,923,9,11,60,17,1167456,1885747,2007,04/15/2016 08:55:02 AM,41.84204101,-87.66097982,"(41.842041008, -87.660979821)"
910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,811,8,23,56,7,1130316,1867020,2007,04/15/2016 08:55:02 AM,41.79136781,-87.79770298,"(41.791367807, -87.797702984)"
041A,BATTERY,AGGRAVATED: HANDGUN,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,512,5,34,49,19,1176504,1835313,2007,04/15/2016 08:55:02 AM,41.70344543,-87.62929173,"(41.703445434, -87.629291729)"
2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,132,1,3,33,26,1176607,1891853,2007,04/15/2016 08:55:02 AM,41.85859482,-87.62721443,"(41.858594819, -87.627214427)"
2820,OTHER OFFENSE,TELEPHONE THREAT,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1031,10,22,30,26,1147562,1883379,2007,04/15/2016 08:55:02 AM,41.83594706,-87.73404599,"(41.835947057, -87.734045986)"
910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,815,8,23,57,7,1147917,1869513,2007,04/15/2016 08:55:02 AM,41.79788994,-87.73309876,"(41.797889937, -87.733098758)"
2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,734,7,17,67,18,1167201,1858744,2007,04/15/2016 08:55:02 AM,41.76794719,-87.6626888,"(41.767947192, -87.662688796)"
1330,CRIMINAL TRESPASS,TO LAND,POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,1513,15,29,25,26,1138058,1899436,2007,04/15/2016 08:55:02 AM,41.88018642,-87.76853246,"(41.880186421, -87.768532463)"
820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,FALSE,FALSE,123,1,42,32,6,1176349,1898987,2007,04/15/2016 08:55:02 AM,41.87817678,-87.62794627,"(41.878176784, -87.627946266)"
1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,OTHER,TRUE,FALSE,914,9,12,61,14,1166366,1877352,2007,04/15/2016 08:55:02 AM,41.81902761,-87.66521938,"(41.819027613, -87.665219378)"
051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,TRUE,FALSE,935,9,3,37,22,1175089,1873457,2007,04/15/2016 08:55:02 AM,41.80814879,-87.63333667,"(41.808148794, -87.633336667)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,724,7,16,67,18,1169407,1862771,2007,04/15/2016 08:55:02 AM,41.77895029,-87.65448628,"(41.778950294, -87.65448628)"
2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,1532,15,28,25,18,1144353,1900671,2007,04/15/2016 08:55:02 AM,41.8834594,-87.74538657,"(41.883459403, -87.745386574)"
810,THEFT,OVER $500,STREET,FALSE,FALSE,1822,18,32,8,6,1170119,1909285,2007,04/15/2016 08:55:02 AM,41.90657339,-87.65052031,"(41.90657339, -87.650520312)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,714,7,15,67,18,1166704,1864736,2007,04/15/2016 08:55:02 AM,41.78440063,-87.66433967,"(41.784400628, -87.664339673)"
610,BURGLARY,FORCIBLE ENTRY,TAVERN/LIQUOR STORE,TRUE,FALSE,1412,14,35,21,5,1153041,1918598,2007,04/15/2016 08:55:02 AM,41.93248496,-87.71300729,"(41.932484964, -87.713007292)"
3975,INTIMIDATION,COMPELLING ORG MEMBERSHIP,STREET,FALSE,FALSE,1024,10,22,30,26,1153404,1888192,2007,04/15/2016 08:55:02 AM,41.84904067,-87.7124818,"(41.849040672, -87.712481796)"
1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,1933,19,43,7,14,1170486,1917853,2007,04/15/2016 08:55:02 AM,41.9300764,-87.64892101,"(41.930076398, -87.648921006)"
910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1634,16,38,15,7,1142431,1922251,2007,04/15/2016 08:55:02 AM,41.94271318,-87.75190719,"(41.942713182, -87.751907191)"
041A,BATTERY,AGGRAVATED: HANDGUN,ALLEY,TRUE,FALSE,822,8,14,62,19,1152325,1866217,2007,04/15/2016 08:55:02 AM,41.78875962,-87.71702034,"(41.788759623, -87.717020342)"
484,BATTERY,PRO EMP HANDS NO/MIN INJURY,OTHER,TRUE,FALSE,715,7,15,67,17,1163843,1865523,2007,04/15/2016 08:55:02 AM,41.78662086,-87.67480717,"(41.786620864, -87.674807165)"
2027,NARCOTICS,POSS: CRACK,GAS STATION,TRUE,FALSE,733,7,6,68,18,1172199,1857618,2007,04/15/2016 08:55:02 AM,41.76474891,-87.64440192,"(41.764748911, -87.644401916)"
1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,FALSE,FALSE,923,9,11,60,14,1173262,1884368,2007,04/15/2016 08:55:02 AM,41.83813022,-87.63971455,"(41.838130218, -87.639714547)"
820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1434,14,32,24,6,1163083,1911574,2007,04/15/2016 08:55:02 AM,41.91300535,-87.67630186,"(41.913005348, -87.676301857)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1524,15,37,25,18,1139302,1906990,2007,04/15/2016 08:55:02 AM,41.90089299,-87.76378045,"(41.900892985, -87.763780453)"
530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,1135,11,28,28,22,1160395,1894644,2007,04/15/2016 08:55:02 AM,41.86660405,-87.68664569,"(41.866604054, -87.686645691)"
454,BATTERY,AGG PO HANDS NO/MIN INJURY,RESIDENCE,FALSE,FALSE,913,9,11,59,17,1161417,1881059,2007,04/15/2016 08:55:02 AM,41.82930421,-87.68327133,"(41.829304211, -87.683271333)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,FALSE,413,4,8,48,17,1186732,1845906,2007,04/15/2016 08:55:02 AM,41.73227827,-87.59150512,"(41.732278269, -87.59150512)"
860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,FALSE,FALSE,2234,22,34,75,6,1173032,1829043,2007,04/15/2016 08:55:02 AM,41.68631677,-87.64218966,"(41.686316773, -87.642189656)"
2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1531,15,37,25,18,1143912,1905870,2007,04/15/2016 08:55:02 AM,41.89773435,-87.7468755,"(41.897734345, -87.746875495)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,TRUE,FALSE,1822,18,27,8,17,1171084,1908425,2007,04/15/2016 08:55:02 AM,41.90419237,-87.64700079,"(41.904192368, -87.647000785)"
460,BATTERY,SIMPLE,STREET,TRUE,TRUE,1932,19,44,6,17,1169054,1921217,2007,04/15/2016 08:55:02 AM,41.93933862,-87.65408527,"(41.939338616, -87.654085268)"
1310,CRIMINAL DAMAGE,TO PROPERTY,"SCHOOL, PRIVATE, BUILDING",FALSE,FALSE,1632,16,36,17,14,1129028,1923135,2007,04/15/2016 08:55:02 AM,41.94537788,-87.8011503,"(41.945377882, -87.801150299)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,423,4,7,46,17,1194662,1848160,2007,04/15/2016 08:55:02 AM,41.73827221,-87.5623807,"(41.738272214, -87.562380698)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,FALSE,924,9,11,60,17,1167864,1883574,2007,04/15/2016 08:55:02 AM,41.83606932,-87.65954514,"(41.836069315, -87.659545143)"
485,BATTERY,AGGRAVATED OF A CHILD,APARTMENT,TRUE,TRUE,923,9,11,60,19,1167456,1885747,2007,04/15/2016 08:55:02 AM,41.84204101,-87.66097982,"(41.842041008, -87.660979821)"
041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,831,8,18,66,19,1159962,1856475,2007,04/15/2016 08:55:02 AM,41.76187255,-87.68928547,"(41.761872548, -87.689285465)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1511,15,29,25,18,1136536,1905056,2007,04/15/2016 08:55:02 AM,41.89563579,-87.77398665,"(41.895635788, -87.77398665)"
502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,FALSE,FALSE,726,7,15,67,26,1164461,1862019,2007,04/15/2016 08:55:02 AM,41.77699242,-87.67263996,"(41.776992421, -87.672639962)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,723,7,6,68,18,1172004,1859103,2007,04/15/2016 08:55:02 AM,41.76882822,-87.64507309,"(41.768828215, -87.64507309)"
1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1032,10,22,30,18,1153493,1885008,2007,04/15/2016 08:55:02 AM,41.84030162,-87.71223966,"(41.840301624, -87.712239664)"
560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,431,4,7,51,23,1190796,1840845,2007,04/15/2016 08:55:02 AM,41.7182933,-87.57678013,"(41.718293295, -87.576780131)"
1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2212,22,19,75,14,1164444,1828153,2007,04/15/2016 08:55:02 AM,41.68405923,-87.6736538,"(41.684059226, -87.673653799)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,FALSE,1224,12,2,28,17,1165915,1894701,2007,04/15/2016 08:55:02 AM,41.86664457,-87.66637959,"(41.866644572, -87.666379591)"
430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,FALSE,FALSE,1022,10,24,29,19,1155435,1893871,2007,04/15/2016 08:55:02 AM,41.86458395,-87.70487522,"(41.864583947, -87.704875224)"
460,BATTERY,SIMPLE,BAR OR TAVERN,TRUE,FALSE,1923,19,44,6,17,1168055,1924593,2007,04/15/2016 08:55:02 AM,41.94862417,-87.65765904,"(41.948624171, -87.657659044)"
1661,GAMBLING,GAME/DICE,SIDEWALK,TRUE,FALSE,731,7,6,69,19,1176614,1858376,2007,04/15/2016 08:55:02 AM,41.76673077,-87.62819702,"(41.766730773, -87.628197023)"
1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESIDENCE,FALSE,FALSE,2221,22,21,71,10,1167472,1845733,2007,04/15/2016 08:55:02 AM,41.73223739,-87.66206753,"(41.732237393, -87.66206753)"
890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,1834,18,42,8,6,1176809,1903917,2007,04/15/2016 08:55:02 AM,41.89169458,-87.62610809,"(41.891694584, -87.626108089)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,FALSE,421,4,7,43,17,1197884,1853980,2007,04/15/2016 08:55:02 AM,41.75416291,-87.55038228,"(41.75416291, -87.550382277)"
890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,133,1,2,33,6,1178866,1889450,2007,04/15/2016 08:55:02 AM,41.85194955,-87.61899592,"(41.851949553, -87.618995915)"
430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,VACANT LOT/LAND,FALSE,FALSE,934,9,3,61,19,1171596,1869668,2007,04/15/2016 08:55:02 AM,41.79782874,-87.64625917,"(41.797828736, -87.646259169)"
890,THEFT,FROM BUILDING,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,FALSE,FALSE,734,7,17,67,6,1167549,1858150,2007,04/15/2016 08:55:02 AM,41.76630973,-87.66143022,"(41.766309726, -87.661430223)"
1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1224,12,2,28,14,1163257,1893622,2007,04/15/2016 08:55:02 AM,41.86373995,-87.67616771,"(41.863739949, -87.676167707)"
1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,CTA PLATFORM,TRUE,FALSE,2324,19,44,6,11,1169188,1924102,2007,04/15/2016 08:55:02 AM,41.94725226,-87.65350869,"(41.947252263, -87.65350869)"
460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,423,4,10,46,17,1197280,1847686,2007,04/15/2016 08:55:02 AM,41.73690676,-87.55280491,"(41.736906763, -87.55280491)"
860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,122,1,42,32,6,1176582,1901291,2007,04/15/2016 08:55:02 AM,41.88449383,-87.62702113,"(41.884493832, -87.627021129)"
031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,831,8,18,66,3,1155862,1856686,2007,04/15/2016 08:55:02 AM,41.76253482,-87.70430691,"(41.76253482, -87.704306905)"
1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,2233,22,34,49,14,1175088,1833950,2007,04/15/2016 08:55:02 AM,41.69973681,-87.6345173,"(41.699736811, -87.634517301)"
820,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,FALSE,FALSE,731,7,6,69,6,1177028,1855936,2007,04/15/2016 08:55:02 AM,41.76002582,-87.62675303,"(41.760025815, -87.626753026)"
1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,TRUE,FALSE,725,7,15,67,18,1165792,1861383,2007,04/15/2016 08:55:02 AM,41.77521899,-87.66777858,"(41.775218989, -87.667778582)"
460,BATTERY,SIMPLE,STREET,FALSE,FALSE,421,4,7,43,17,1197099,1855099,2007,04/15/2016 08:55:02 AM,41.75725309,-87.5532218,"(41.757253092, -87.553221796)"
420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,FALSE,FALSE,523,5,34,53,19,1173227,1823129,2007,04/15/2016 08:55:02 AM,41.6700835,-87.6416496,"(41.670083502, -87.641649599)"
560,ASSAULT,SIMPLE,STREET,FALSE,FALSE,2234,22,34,75,23,1170573,1830150,2007,04/15/2016 08:55:02 AM,41.68940835,-87.65115951,"(41.689408345, -87.651159512)"
545,ASSAULT,PRO EMP HANDS NO/MIN INJURY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2233,22,34,49,23,1175341,1829114,2007,04/15/2016 08:55:02 AM,41.68646046,-87.63373474,"(41.686460463, -87.633734743)"
820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,132,1,2,32,6,1176510,1895564,2007,04/15/2016 08:55:02 AM,41.86878023,-87.62745848,"(41.868780233, -87.627458476)"
031A,ROBBERY,ARMED: HANDGUN,RESIDENCE,FALSE,FALSE,833,8,13,65,3,1148534,1859651,2007,04/15/2016 08:55:02 AM,41.77081519,-87.7310894,"(41.770815188, -87.731089396)"
580,STALKING,SIMPLE,SIDEWALK,FALSE,TRUE,1932,19,44,6,23,1170960,1918833,2007,04/15/2016 08:55:02 AM,41.93275517,-87.64715037,"(41.932755165, -87.647150367)"
486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,422,4,7,46,17,1197246,1851391,2007,04/15/2016 08:55:02 AM,41.74707441,-87.55280636,"(41.747074414, -87.552806355)"
1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,TRUE,FALSE,713,7,16,67,18,1167612,1867912,2007,04/15/2016 08:55:02 AM,41.79309652,-87.66091951,"(41.79309652, -87.66091951)"
1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,1233,12,25,31,26,1171385,1889202,2007,04/15/2016 08:55:02 AM,41.85143651,-87.64646024,"(41.851436512, -87.646460241)"
497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,STREET,FALSE,TRUE,934,9,16,61,19,1170201,1870148,2007,04/15/2016 08:55:02 AM,41.79917639,-87.65136089,"(41.799176392, -87.651360887)"
1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,TRUE,FALSE,914,9,12,61,26,1166402,1875869,2007,04/15/2016 08:55:02 AM,41.81495733,-87.66512962,"(41.814957331, -87.665129621)"
560,ASSAULT,SIMPLE,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,2232,22,21,73,23,1169846,1836216,2007,04/15/2016 08:55:02 AM,41.70607019,-87.6536458,"(41.706070186, -87.653645803)"
1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,FALSE,FALSE,1923,19,44,6,26,1166345,1923462,2007,04/15/2016 08:55:02 AM,41.94555747,-87.66397712,"(41.945557474, -87.663977121)"
460,BATTERY,SIMPLE,STREET,FALSE,FALSE,421,4,7,43,17,1197688,1854219,2007,04/15/2016 08:55:02 AM,41.75482364,-87.55109257,"(41.754823635, -87.551092573)"
498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,SIDEWALK,FALSE,TRUE,932,9,16,61,19,1166212,1870632,2007,04/15/2016 08:55:02 AM,41.80059046,-87.66597574,"(41.800590458, -87.665975735)"
470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,1021,10,24,29,24,1153974,1891449,2007,04/15/2016 08:55:02 AM,41.85796693,-87.71030309,"(41.857966931, -87.710303093)"
1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,TRUE,FALSE,724,7,17,67,18,1168841,1859324,2007,04/15/2016 08:55:02 AM,41.76950354,-87.65666072,"(41.769503539, -87.656660715)"
312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,FALSE,FALSE,2525,25,31,20,3,1148349,1914534,2007,04/15/2016 08:55:02 AM,41.92142484,-87.73035501,"(41.921424839, -87.730355012)"
430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,FALSE,FALSE,713,7,16,67,19,1168636,1866805,2007,04/15/2016 08:55:02 AM,41.79003674,-87.65719654,"(41.790036743, -87.657196537)"
460,BATTERY,SIMPLE,STREET,FALSE,FALSE,423,4,7,46,17,1197256,1850988,2007,04/15/2016 08:55:02 AM,41.7459683,-87.55278311,"(41.745968303, -87.552783109)"
